LONGITUDE LATITUDE PRCP
-80.1055 32.9205 9.11
-80.0672 32.9055 9.08
-80.029 32.8906 9.79
-79.9907 32.8756 8.05
-79.9526 32.8607 7.25
-79.9144 32.8457 7.35
-79.8762 32.8306 6.8
-79.8381 32.8156 6.91
-79.8 32.8005 6.35
-82.2299 33.7435 1.01
-82.1903 33.7296 1.12
-82.1507 33.7158 1.24
-82.1112 33.7019 1.35
-82.0717 33.688 1.43
-82.0322 33.6741 1.54
-81.9928 33.6602 1.64
-81.9533 33.6462 1.81
-81.9139 33.6323 2.0
-81.8745 33.6183 2.15
-81.8351 33.6043 2.25
-81.7958 33.5902 2.3
-81.7565 33.5762 2.41
-81.7172 33.5621 2.75
-81.6779 33.548 3.1
-81.6386 33.5339 3.45
-81.5994 33.5197 3.6
-81.5602 33.5056 3.86
-81.521 33.4914 4.29
-81.4819 33.4772 4.54
-81.4427 33.463 4.63
-81.4036 33.4487 4.81
-81.3645 33.4345 4.98
-81.3254 33.4202 5.0
-81.2864 33.4059 4.84
-81.2474 33.3916 4.62
-81.2084 33.3772 4.67
-81.1694 33.3628 4.84
-81.1305 33.3485 4.87
-81.0915 33.3341 4.54
-81.0526 33.3196 4.69
-81.0138 33.3052 5.11
-80.9749 33.2907 5.08
-80.9361 33.2762 5.52
-80.8973 33.2617 5.78
-80.8585 33.2472 6.22
-80.8197 33.2327 7.19
-80.781 33.2181 8.52
-80.7423 33.2035 9.02
-80.7036 33.1889 8.23
-80.6649 33.1743 8.15
-80.6262 33.1597 8.31
-80.5876 33.145 8.5
-80.549 33.1303 8.92
-80.5105 33.1156 8.64
-80.4719 33.1009 8.4
-80.4334 33.0862 8.32
-80.3949 33.0714 8.59
-80.3564 33.0566 8.29
-80.3179 33.0418 8.49
-80.2795 33.027 8.47
-80.2411 33.0121 8.51
-80.2027 32.9973 7.9
-80.1644 32.9824 7.92
-80.126 32.9675 8.56
-80.0877 32.9526 8.3
-80.0494 32.9377 8.89
-80.0112 32.9227 8.55
-79.9729 32.9077 7.88
-79.9347 32.8927 7.26
-79.8965 32.8777 6.84
-79.8583 32.8627 6.31
-79.8202 32.8476 6.21
-79.7821 32.8326 5.67
-79.744 32.8175 5.47
-82.2925 33.804 1.03
-82.2529 33.7902 1.01
-82.2132 33.7764 1.07
-82.1736 33.7626 1.17
-82.1341 33.7487 1.23
-82.0945 33.7348 1.38
-82.055 33.7209 1.41
-82.0155 33.707 1.51
-81.976 33.693 1.64
-81.9365 33.6791 1.84
-81.8971 33.6651 2.04
-81.8577 33.6511 2.11
-81.8183 33.637 2.27
-81.7789 33.623 2.35
-81.7396 33.6089 2.49
-81.7002 33.5948 2.63
-81.661 33.5807 2.89
-81.6217 33.5666 3.17
-81.5824 33.5524 3.48
-81.5432 33.5383 3.9
-81.504 33.5241 4.11
-81.4648 33.5098 4.47
-81.4256 33.4956 4.32
-81.3865 33.4814 4.68
-81.3474 33.4671 4.78
-81.3083 33.4528 5.11
-81.2692 33.4385 4.93
-81.2302 33.4241 4.73
-81.1912 33.4098 4.73
-81.1522 33.3954 5.32
-81.1132 33.381 4.88
-81.0743 33.3666 4.67
-81.0353 33.3521 4.84
-80.9964 33.3377 5.17
-80.9576 33.3232 5.1
-80.9187 33.3087 5.41
-80.8799 33.2942 5.74
-80.8411 33.2797 6.49
-80.8023 33.2651 7.28
-80.7635 33.2505 8.23
-80.7248 33.2359 9.08
-80.6861 33.2213 8.5
-80.6474 33.2067 8.61
-80.6087 33.192 8.43
-80.5701 33.1773 8.28
-80.5315 33.1626 8.66
-80.4929 33.1479 8.18
-80.4543 33.1332 8.41
-80.4158 33.1184 8.74
-80.3772 33.1036 8.26
-80.3387 33.0889 8.59
-80.3003 33.074 8.88
-80.2618 33.0592 8.32
-80.2234 33.0443 8.04
-80.185 33.0295 8.3
-80.1466 33.0146 7.81
-80.1082 32.9997 7.83
-80.0699 32.9847 8.51
-80.0316 32.9698 8.04
-79.9933 32.9548 8.6
-79.9551 32.9398 8.27
-79.9168 32.9248 6.84
-79.8786 32.9098 6.85
-79.8404 32.8947 6.74
-79.8022 32.8797 6.58
-79.7641 32.8646 5.76
-79.726 32.8495 5.85
-82.4746 33.9057 0.67
-82.4348 33.892 0.82
-82.395 33.8783 0.94
-82.3553 33.8645 0.99
-82.3156 33.8508 1.03
-82.2759 33.837 1.06
-82.2362 33.8232 1.12
-82.1966 33.8093 1.22
-82.157 33.7955 1.26
-82.1174 33.7816 1.29
-82.0778 33.7677 1.36
-82.0382 33.7538 1.37
-81.9987 33.7398 1.47
-81.9592 33.7259 1.64
-81.9197 33.7119 1.8
-81.8803 33.6979 1.99
-81.8408 33.6839 2.05
-81.8014 33.6698 2.24
-81.762 33.6558 2.43
-81.7227 33.6417 2.48
-81.6833 33.6276 2.6
-81.644 33.6134 2.63
-81.6047 33.5993 2.91
-81.5654 33.5851 3.4
-81.5262 33.5709 3.83
-81.4869 33.5567 4.01
-81.4477 33.5425 4.51
-81.4086 33.5283 4.56
-81.3694 33.514 4.72
-81.3303 33.4997 4.55
-81.2912 33.4854 4.92
-81.2521 33.4711 4.86
-81.213 33.4567 4.76
-81.174 33.4423 4.65
-81.1349 33.4279 4.64
-81.096 33.4135 4.91
-81.057 33.3991 4.87
-81.018 33.3846 4.83
-80.9791 33.3702 5.02
-80.9402 33.3557 5.25
-80.9013 33.3412 5.51
-80.8625 33.3266 5.87
-80.8237 33.3121 6.57
-80.7849 33.2975 6.99
-80.7461 33.2829 7.87
-80.7073 33.2683 8.74
-80.6686 33.2537 9.14
-80.6299 33.239 8.75
-80.5912 33.2244 8.93
-80.5525 33.2097 9.07
-80.5139 33.195 8.81
-80.4753 33.1802 8.38
-80.4367 33.1655 8.51
-80.3981 33.1507 8.78
-80.3596 33.1359 8.38
-80.3211 33.1211 8.59
-80.2826 33.1063 9.18
-80.2441 33.0914 8.18
-80.2056 33.0766 9.09
-80.1672 33.0617 8.67
-80.1288 33.0468 7.86
-80.0904 33.0318 7.84
-80.0521 33.0169 7.7
-80.0138 33.0019 7.31
-79.9754 32.9869 7.6
-79.9372 32.9719 7.68
-79.8989 32.9569 6.81
-79.8607 32.9419 6.65
-79.8225 32.9268 6.57
-79.7843 32.9117 6.38
-79.7461 32.8966 6.16
-79.708 32.8815 6.28
-82.5776 33.9798 0.28
-82.5377 33.9661 0.37
-82.4979 33.9525 0.49
-82.4581 33.9388 0.6
-82.4183 33.925 0.77
-82.3785 33.9113 0.92
-82.3387 33.8975 1.03
-82.299 33.8837 1.06
-82.2593 33.8699 1.12
-82.2196 33.8561 1.21
-82.1799 33.8423 1.22
-82.1403 33.8284 1.24
-82.1006 33.8145 1.27
-82.061 33.8006 1.31
-82.0215 33.7867 1.34
-81.9819 33.7727 1.43
-81.9424 33.7587 1.6
-81.9029 33.7447 1.78
-81.8634 33.7307 1.98
-81.8239 33.7167 2.08
-81.7845 33.7026 2.23
-81.7451 33.6885 2.34
-81.7057 33.6744 2.45
-81.6663 33.6603 2.48
-81.627 33.6462 2.56
-81.5877 33.632 2.92
-81.5484 33.6178 3.36
-81.5091 33.6036 3.82
-81.4699 33.5894 4.08
-81.4306 33.5752 4.58
-81.3914 33.5609 4.77
-81.3523 33.5466 5.0
-81.3131 33.5323 4.75
-81.274 33.518 5.08
-81.2349 33.5037 4.87
-81.1958 33.4893 4.97
-81.1567 33.4749 4.86
-81.1177 33.4605 4.46
-81.0787 33.4461 4.53
-81.0397 33.4316 4.7
-81.0007 33.4172 5.17
-80.9618 33.4027 4.93
-80.9228 33.3882 5.02
-80.8839 33.3736 5.56
-80.8451 33.3591 6.28
-80.8062 33.3445 6.59
-80.7674 33.3299 7.03
-80.7286 33.3153 7.71
-80.6898 33.3007 8.21
-80.6511 33.2861 8.81
-80.6123 33.2714 9.22
-80.5736 33.2567 8.26
-80.5349 33.242 8.51
-80.4963 33.2273 8.66
-80.4577 33.2125 8.96
-80.419 33.1978 8.95
-80.3805 33.183 9.12
-80.3419 33.1682 8.85
-80.3033 33.1534 8.75
-80.2648 33.1385 9.05
-80.2263 33.1236 9.18
-80.1879 33.1088 8.27
-80.1494 33.0939 8.53
-80.111 33.0789 8.17
-80.0726 33.064 8.51
-80.0342 33.049 8.09
-79.9959 33.0341 6.87
-79.9576 33.0191 6.37
-79.9193 33.004 6.81
-79.881 32.989 6.32
-79.8427 32.9739 5.77
-79.8045 32.9589 5.64
-79.7663 32.9438 6.09
-79.7281 32.9287 6.14
-79.69 32.9135 5.91
-79.6518 32.8984 5.6
-82.5612 34.0129 0.36
-82.5213 33.9992 0.44
-82.4814 33.9855 0.49
-82.4415 33.9718 0.6
-82.4017 33.9581 0.7
-82.3619 33.9443 0.83
-82.3221 33.9305 0.96
-82.2824 33.9167 1.06
-82.2426 33.9029 1.1
-82.2029 33.8891 1.12
-82.1632 33.8752 1.16
-82.1235 33.8613 1.21
-82.0839 33.8474 1.27
-82.0443 33.8335 1.3
-82.0047 33.8195 1.29
-81.9651 33.8056 1.4
-81.9256 33.7916 1.38
-81.886 33.7776 1.76
-81.8465 33.7635 1.99
-81.807 33.7495 2.17
-81.7676 33.7354 2.21
-81.7282 33.7213 2.27
-81.6887 33.7072 2.29
-81.6494 33.6931 2.43
-81.61 33.6789 2.64
-81.5707 33.6648 2.89
-81.5313 33.6506 3.47
-81.492 33.6363 3.85
-81.4528 33.6221 4.01
-81.4135 33.6078 4.42
-81.3743 33.5936 4.73
-81.3351 33.5793 5.13
-81.2959 33.565 4.91
-81.2568 33.5506 4.85
-81.2176 33.5363 4.9
-81.1785 33.5219 5.11
-81.1394 33.5075 5.01
-81.1004 33.4931 4.57
-81.0614 33.4786 4.63
-81.0223 33.4642 4.86
-80.9834 33.4497 5.02
-80.9444 33.4352 4.66
-80.9054 33.4207 5.08
-80.8665 33.4061 5.9
-80.8276 33.3916 6.41
-80.7888 33.377 6.68
-80.7499 33.3624 7.1
-80.7111 33.3478 7.6
-80.6723 33.3331 8.44
-80.6335 33.3185 8.76
-80.5948 33.3038 8.96
-80.556 33.2891 8.58
-80.5173 33.2743 7.99
-80.4787 33.2596 7.79
-80.44 33.2448 8.31
-80.4014 33.2301 8.66
-80.3628 33.2153 8.72
-80.3242 33.2005 8.82
-80.2856 33.1856 8.23
-80.2471 33.1708 8.35
-80.2086 33.1559 8.85
-80.1701 33.141 8.76
-80.1316 33.1261 8.86
-80.0932 33.1111 7.49
-80.0548 33.0962 7.29
-80.0164 33.0812 7.95
-79.978 33.0662 6.69
-79.9396 33.0512 6.72
-79.9013 33.0362 5.99
-79.863 33.0211 5.53
-79.8248 33.006 5.55
-79.7865 32.9909 5.5
-79.7483 32.9758 5.87
-79.7101 32.9607 5.4
-79.6719 32.9455 5.09
-79.6337 32.9304 4.95
-79.5956 32.9152 4.67
-82.6246 34.0733 0.26
-82.5846 34.0596 0.35
-82.5447 34.046 0.49
-82.5047 34.0323 0.56
-82.4648 34.0186 0.55
-82.425 34.0048 0.59
-82.3851 33.9911 0.7
-82.3453 33.9773 0.79
-82.3055 33.9635 0.89
-82.2657 33.9497 1.0
-82.2259 33.9359 1.09
-82.1862 33.922 1.16
-82.1465 33.9081 1.16
-82.1068 33.8942 1.21
-82.0671 33.8803 1.32
-82.0275 33.8664 1.27
-81.9879 33.8524 1.38
-81.9483 33.8384 1.48
-81.9087 33.8244 1.57
-81.8692 33.8104 1.73
-81.8296 33.7964 1.99
-81.7901 33.7823 2.17
-81.7506 33.7682 2.3
-81.7112 33.7541 2.25
-81.6718 33.74 2.27
-81.6323 33.7258 2.37
-81.593 33.7117 2.7
-81.5536 33.6975 2.98
-81.5143 33.6833 3.33
-81.4749 33.6691 3.73
-81.4356 33.6548 4.02
-81.3964 33.6405 4.32
-81.3571 33.6262 4.68
-81.3179 33.6119 4.84
-81.2787 33.5976 4.97
-81.2395 33.5832 4.82
-81.2004 33.5689 4.83
-81.1613 33.5545 4.88
-81.1222 33.5401 4.89
-81.0831 33.5256 4.54
-81.044 33.5112 4.8
-81.005 33.4967 4.99
-80.966 33.4822 4.84
-80.927 33.4677 4.8
-80.888 33.4532 5.61
-80.8491 33.4386 5.97
-80.8102 33.424 6.55
-80.7713 33.4094 7.17
-80.7324 33.3948 7.23
-80.6936 33.3802 7.4
-80.6548 33.3655 8.01
-80.616 33.3508 8.29
-80.5772 33.3362 8.98
-80.5384 33.3214 9.11
-80.4997 33.3067 9.04
-80.461 33.2919 8.19
-80.4223 33.2772 8.01
-80.3837 33.2624 8.12
-80.3451 33.2476 8.8
-80.3064 33.2327 8.92
-80.2679 33.2179 8.13
-80.2293 33.203 7.99
-80.1908 33.1881 7.97
-80.1523 33.1732 8.39
-80.1138 33.1583 8.47
-80.0753 33.1433 7.5
-80.0369 33.1283 8.15
-79.9985 33.1134 7.66
-79.9601 33.0983 7.38
-79.9217 33.0833 6.23
-79.8834 33.0683 5.59
-79.8451 33.0532 5.94
-79.8068 33.0381 5.84
-79.7685 33.023 5.42
-79.7302 33.0079 5.44
-79.692 32.9927 5.61
-79.6538 32.9776 5.48
-79.6157 32.9624 5.2
-82.6481 34.12 0.17
-82.6081 34.1064 0.16
-82.5681 34.0927 0.35
-82.5281 34.079 0.5
-82.4882 34.0653 0.56
-82.4483 34.0516 0.73
-82.4084 34.0379 0.72
-82.3685 34.0241 0.74
-82.3287 34.0103 0.91
-82.2888 33.9965 0.97
-82.249 33.9827 0.98
-82.2092 33.9689 1.11
-82.1695 33.955 1.13
-82.1297 33.9411 1.19
-82.09 33.9272 1.23
-82.0503 33.9133 1.28
-82.0107 33.8993 1.27
-81.971 33.8853 1.33
-81.9314 33.8713 1.53
-81.8918 33.8573 1.7
-81.8523 33.8433 1.82
-81.8127 33.8292 2.0
-81.7732 33.8151 2.18
-81.7337 33.801 2.21
-81.6942 33.7869 2.27
-81.6547 33.7728 2.29
-81.6153 33.7586 2.35
-81.5759 33.7444 2.62
-81.5365 33.7302 3.01
-81.4972 33.716 3.28
-81.4578 33.7018 3.74
-81.4185 33.6875 4.01
-81.3792 33.6732 4.31
-81.3399 33.6589 4.63
-81.3007 33.6446 4.9
-81.2615 33.6302 4.78
-81.2223 33.6159 4.73
-81.1831 33.6015 4.88
-81.144 33.5871 4.78
-81.1048 33.5726 4.81
-81.0657 33.5582 4.46
-81.0267 33.5437 4.74
-80.9876 33.5292 4.56
-80.9486 33.5147 4.85
-80.9096 33.5002 5.34
-80.8706 33.4857 5.89
-80.8316 33.4711 6.34
-80.7927 33.4565 6.68
-80.7538 33.4419 6.81
-80.7149 33.4273 7.14
-80.676 33.4126 7.13
-80.6372 33.3979 7.6
-80.5984 33.3832 8.22
-80.5596 33.3685 8.74
-80.5208 33.3538 9.02
-80.4821 33.3391 9.38
-80.4433 33.3243 8.95
-80.4046 33.3095 8.66
-80.366 33.2947 8.52
-80.3273 33.2799 8.67
-80.2887 33.265 8.81
-80.2501 33.2501 8.58
-80.2115 33.2353 8.14
-80.173 33.2204 7.86
-80.1344 33.2054 8.74
-80.0959 33.1905 8.45
-80.0574 33.1755 8.28
-80.019 33.1605 7.39
-79.9805 33.1455 6.77
-79.9421 33.1305 7.43
-79.9037 33.1155 6.5
-79.8654 33.1004 5.93
-79.8271 33.0853 6.68
-79.7887 33.0702 6.87
-79.7504 33.0551 5.81
-79.7122 33.0399 6.09
-79.6739 33.0248 5.71
-79.6357 33.0096 5.52
-79.5975 32.9944 5.02
-82.7118 34.1804 0.06
-82.6717 34.1668 0.09
-82.6316 34.1531 0.17
-82.5916 34.1395 0.24
-82.5516 34.1258 0.31
-82.5116 34.1121 0.44
-82.4716 34.0984 0.59
-82.4317 34.0847 0.79
-82.3918 34.0709 0.9
-82.3519 34.0572 0.95
-82.312 34.0434 0.91
-82.2722 34.0295 0.9
-82.2323 34.0157 0.94
-82.1925 34.0018 0.99
-82.1527 33.988 1.02
-82.113 33.9741 1.06
-82.0732 33.9601 1.19
-82.0335 33.9462 1.2
-81.9938 33.9322 1.19
-81.9542 33.9182 1.27
-81.9145 33.9042 1.43
-81.8749 33.8902 1.58
-81.8353 33.8761 1.78
-81.7958 33.8621 2.05
-81.7562 33.848 2.19
-81.7167 33.8339 2.3
-81.6772 33.8197 2.33
-81.6377 33.8056 2.32
-81.5983 33.7914 2.25
-81.5588 33.7772 2.56
-81.5194 33.763 2.95
-81.48 33.7487 3.34
-81.4407 33.7345 3.45
-81.4013 33.7202 3.7
-81.362 33.7059 4.06
-81.3227 33.6916 4.22
-81.2835 33.6772 4.65
-81.2442 33.6629 4.71
-81.205 33.6485 4.94
-81.1658 33.6341 5.01
-81.1266 33.6197 4.83
-81.0875 33.6052 4.75
-81.0484 33.5908 4.64
-81.0093 33.5763 4.59
-80.9702 33.5618 4.54
-80.9311 33.5473 5.07
-80.8921 33.5327 5.25
-80.8531 33.5182 5.51
-80.8141 33.5036 5.95
-80.7752 33.489 6.29
-80.7362 33.4743 6.6
-80.6973 33.4597 7.17
-80.6584 33.445 7.06
-80.6196 33.4304 7.37
-80.5807 33.4157 7.71
-80.5419 33.4009 7.95
-80.5031 33.3862 8.3
-80.4644 33.3714 8.51
-80.4256 33.3566 8.72
-80.3869 33.3418 8.89
-80.3482 33.327 8.77
-80.3096 33.3122 8.33
-80.2709 33.2973 8.49
-80.2323 33.2824 8.41
-80.1937 33.2675 7.79
-80.1551 33.2526 7.57
-80.1166 33.2377 8.15
-80.078 33.2227 7.98
-80.0395 33.2077 8.38
-80.0011 33.1927 7.67
-79.9626 33.1777 7.51
-79.9242 33.1627 7.74
-79.8858 33.1476 7.08
-79.8474 33.1325 6.46
-79.809 33.1174 6.74
-79.7707 33.1023 6.42
-79.7324 33.0872 5.63
-79.6941 33.072 5.82
-79.6558 33.0568 5.68
-79.6176 33.0417 5.31
-79.5794 33.0264 5.41
-82.7355 34.2272 0.04
-82.6953 34.2136 0.03
-82.6552 34.1999 0.05
-82.6152 34.1863 0.12
-82.5751 34.1726 0.19
-82.5351 34.1589 0.23
-82.495 34.1452 0.32
-82.4551 34.1315 0.43
-82.4151 34.1178 0.56
-82.3751 34.104 0.78
-82.3352 34.0902 0.93
-82.2953 34.0764 1.16
-82.2555 34.0626 1.09
-82.2156 34.0487 0.98
-82.1758 34.0348 0.98
-82.136 34.0209 1.0
-82.0962 34.007 1.0
-82.0564 33.9931 1.1
-82.0167 33.9791 1.2
-81.977 33.9651 1.22
-81.9373 33.9511 1.26
-81.8976 33.9371 1.39
-81.858 33.9231 1.54
-81.8184 33.909 1.74
-81.7788 33.8949 1.93
-81.7392 33.8808 2.13
-81.6997 33.8667 2.28
-81.6601 33.8525 2.42
-81.6206 33.8384 2.46
-81.5812 33.8242 2.43
-81.5417 33.81 2.39
-81.5023 33.7957 2.72
-81.4629 33.7815 3.18
-81.4235 33.7672 3.48
-81.3841 33.7529 3.65
-81.3448 33.7386 3.81
-81.3055 33.7243 4.26
-81.2662 33.7099 4.56
-81.227 33.6955 4.79
-81.1877 33.6811 4.96
-81.1485 33.6667 5.21
-81.1093 33.6523 5.16
-81.0701 33.6378 4.98
-81.031 33.6234 4.79
-80.9919 33.6089 4.65
-80.9528 33.5943 4.99
-80.9137 33.5798 5.08
-80.8746 33.5652 5.48
-80.8356 33.5507 5.65
-80.7966 33.5361 5.67
-80.7576 33.5215 6.08
-80.7187 33.5068 6.54
-80.6798 33.4922 7.19
-80.6408 33.4775 7.6
-80.602 33.4628 7.87
-80.5631 33.4481 7.83
-80.5243 33.4333 8.01
-80.4855 33.4186 8.63
-80.4467 33.4038 8.54
-80.4079 33.389 8.15
-80.3692 33.3742 8.25
-80.3305 33.3593 8.43
-80.2918 33.3445 8.36
-80.2531 33.3296 8.22
-80.2145 33.3147 8.33
-80.1758 33.2998 7.95
-80.1372 33.2848 7.68
-80.0987 33.2699 7.71
-80.0601 33.2549 7.65
-80.0216 33.2399 8.21
-79.9831 33.2249 7.68
-79.9446 33.2099 7.85
-79.9062 33.1948 7.42
-79.8678 33.1797 6.47
-79.8294 33.1647 5.91
-79.791 33.1495 6.96
-79.7526 33.1344 6.06
-79.7143 33.1193 6.0
-79.676 33.1041 5.57
-79.6377 33.0889 5.53
-79.5995 33.0737 4.94
-79.5612 33.0585 5.0
-79.523 33.0432 4.83
-79.4848 33.028 4.13
-82.719 34.2603 0.06
-82.6789 34.2467 0.05
-82.6387 34.2331 0.08
-82.5986 34.2194 0.16
-82.5586 34.2058 0.22
-82.5185 34.1921 0.26
-82.4785 34.1784 0.31
-82.4384 34.1646 0.4
-82.3985 34.1508 0.5
-82.3585 34.1371 0.62
-82.3185 34.1233 0.72
-82.2786 34.1094 0.94
-82.2387 34.0956 1.19
-82.1989 34.0817 1.27
-82.159 34.0678 1.14
-82.1192 34.0539 1.07
-82.0794 34.04 1.07
-82.0396 34.026 1.14
-81.9998 34.0121 1.21
-81.9601 33.9981 1.26
-81.9204 33.984 1.37
-81.8807 33.97 1.52
-81.841 33.956 1.65
-81.8014 33.9419 1.78
-81.7618 33.9278 1.91
-81.7222 33.9137 2.1
-81.6826 33.8995 2.35
-81.6431 33.8853 2.49
-81.6036 33.8712 2.53
-81.5641 33.857 2.47
-81.5246 33.8427 2.58
-81.4851 33.8285 2.76
-81.4457 33.8142 3.2
-81.4063 33.7999 3.56
-81.3669 33.7856 3.75
-81.3276 33.7713 3.89
-81.2882 33.757 4.28
-81.2489 33.7426 4.42
-81.2096 33.7282 4.91
-81.1704 33.7138 5.07
-81.1311 33.6994 5.34
-81.0919 33.6849 5.16
-81.0527 33.6704 5.02
-81.0136 33.6559 4.72
-80.9744 33.6414 4.92
-80.9353 33.6269 5.26
-80.8962 33.6124 5.31
-80.8572 33.5978 5.56
-80.8181 33.5832 5.81
-80.7791 33.5686 6.18
-80.7401 33.5539 6.42
-80.7011 33.5393 6.68
-80.6622 33.5246 7.17
-80.6232 33.5099 7.92
-80.5843 33.4952 8.26
-80.5454 33.4805 8.51
-80.5066 33.4657 8.22
-80.4678 33.451 8.25
-80.4289 33.4362 8.55
-80.3902 33.4213 8.19
-80.3514 33.4065 8.11
-80.3127 33.3917 8.24
-80.274 33.3768 8.18
-80.2353 33.3619 8.13
-80.1966 33.347 7.75
-80.158 33.3321 8.0
-80.1194 33.3171 8.28
-80.0808 33.3021 7.87
-80.0422 33.2871 7.43
-80.0037 33.2721 8.69
-79.9651 33.2571 8.42
-79.9266 33.2421 7.83
-79.8882 33.227 7.85
-79.8497 33.2119 6.4
-79.8113 33.1968 6.32
-79.7729 33.1817 6.56
-79.7345 33.1665 6.42
-79.6962 33.1514 6.26
-79.6579 33.1362 6.3
-79.6196 33.121 5.62
-79.5813 33.1057 5.11
-79.543 33.0905 5.12
-79.5048 33.0752 5.19
-79.4666 33.06 4.72
-79.4284 33.0447 4.17
-79.3903 33.0293 4.17
-82.783 34.3207 0.09
-82.7428 34.3071 0.06
-82.7026 34.2935 0.06
-82.6624 34.2799 0.11
-82.6222 34.2663 0.14
-82.5821 34.2526 0.2
-82.542 34.2389 0.24
-82.5019 34.2252 0.33
-82.4619 34.2115 0.38
-82.4218 34.1977 0.56
-82.3818 34.1839 0.57
-82.3418 34.1701 0.64
-82.3018 34.1563 0.74
-82.2619 34.1425 0.88
-82.222 34.1286 1.01
-82.1821 34.1147 1.17
-82.1422 34.1008 1.34
-82.1024 34.0869 1.35
-82.0625 34.073 1.27
-82.0227 34.059 1.23
-81.983 34.045 1.29
-81.9432 34.031 1.44
-81.9035 34.017 1.5
-81.8638 34.0029 1.72
-81.8241 33.9888 1.88
-81.7844 33.9748 1.96
-81.7448 33.9606 1.99
-81.7052 33.9465 2.22
-81.6656 33.9323 2.34
-81.626 33.9182 2.42
-81.5865 33.904 2.56
-81.5469 33.8898 2.74
-81.5074 33.8755 2.79
-81.468 33.8613 3.03
-81.4285 33.847 3.29
-81.3891 33.8327 3.49
-81.3497 33.8184 3.83
-81.3103 33.804 4.09
-81.271 33.7897 4.52
-81.2316 33.7753 4.72
-81.1923 33.7609 5.19
-81.153 33.7464 5.43
-81.1138 33.732 5.88
-81.0745 33.7175 5.46
-81.0353 33.703 5.54
-80.9961 33.6885 5.18
-80.957 33.674 5.11
-80.9178 33.6595 5.06
-80.8787 33.6449 5.23
-80.8396 33.6303 5.35
-80.8006 33.6157 5.84
-80.7615 33.6011 6.4
-80.7225 33.5864 6.7
-80.6835 33.5718 6.99
-80.6445 33.5571 7.29
-80.6056 33.5424 7.39
-80.5667 33.5276 7.84
-80.5278 33.5129 8.34
-80.4889 33.4981 8.3
-80.45 33.4833 8.37
-80.4112 33.4685 8.45
-80.3724 33.4537 8.37
-80.3336 33.4389 7.88
-80.2949 33.424 8.18
-80.2561 33.4091 7.9
-80.2174 33.3942 8.09
-80.1787 33.3793 8.16
-80.1401 33.3643 7.69
-80.1014 33.3494 7.55
-80.0628 33.3344 7.76
-80.0242 33.3194 7.79
-79.9857 33.3044 7.49
-79.9471 33.2893 7.97
-79.9086 33.2742 7.51
-79.8701 33.2592 6.89
-79.8317 33.2441 6.73
-79.7932 33.2289 6.76
-79.7548 33.2138 6.84
-79.7164 33.1986 6.26
-79.678 33.1835 5.88
-79.6397 33.1683 5.73
-79.6014 33.153 5.42
-79.5631 33.1378 5.15
-79.5248 33.1225 5.56
-79.4866 33.1073 5.46
-79.4483 33.092 5.19
-79.4101 33.0767 4.03
-79.372 33.0613 4.22
-82.8068 34.3675 0.18
-82.7665 34.354 0.15
-82.7263 34.3404 0.13
-82.6861 34.3267 0.11
-82.6459 34.3131 0.11
-82.6057 34.2994 0.16
-82.5655 34.2858 0.22
-82.5254 34.2721 0.24
-82.4853 34.2583 0.58
-82.4452 34.2446 0.85
-82.4052 34.2308 1.04
-82.3651 34.217 0.68
-82.3251 34.2032 0.6
-82.2851 34.1894 0.74
-82.2452 34.1755 0.89
-82.2052 34.1617 0.97
-82.1653 34.1478 1.06
-82.1254 34.1338 1.18
-82.0855 34.1199 1.32
-82.0457 34.1059 1.36
-82.0059 34.092 1.48
-81.9661 34.078 1.47
-81.9263 34.0639 1.53
-81.8865 34.0499 1.59
-81.8468 34.0358 1.77
-81.8071 34.0217 1.97
-81.7674 34.0076 2.01
-81.7277 33.9935 2.16
-81.6881 33.9794 2.38
-81.6485 33.9652 2.56
-81.6089 33.951 2.42
-81.5693 33.9368 2.54
-81.5298 33.9226 2.78
-81.4903 33.9083 2.94
-81.4508 33.894 3.04
-81.4113 33.8797 3.27
-81.3719 33.8654 3.52
-81.3324 33.8511 3.85
-81.293 33.8367 4.25
-81.2537 33.8224 4.93
-81.2143 33.808 5.15
-81.175 33.7935 5.5
-81.1357 33.7791 5.63
-81.0964 33.7646 6.13
-81.0571 33.7502 5.89
-81.0179 33.7357 5.67
-80.9787 33.7211 5.53
-80.9395 33.7066 5.33
-80.9003 33.692 5.14
-80.8612 33.6775 5.07
-80.8221 33.6629 5.27
-80.783 33.6482 5.61
-80.7439 33.6336 6.15
-80.7049 33.6189 6.46
-80.6659 33.6043 6.75
-80.6269 33.5896 6.87
-80.5879 33.5748 6.79
-80.549 33.5601 6.88
-80.51 33.5453 7.54
-80.4711 33.5305 8.35
-80.4323 33.5157 8.26
-80.3934 33.5009 8.13
-80.3546 33.4861 8.43
-80.3158 33.4712 7.95
-80.277 33.4563 7.81
-80.2383 33.4414 7.73
-80.1995 33.4265 7.53
-80.1608 33.4116 7.88
-80.1222 33.3966 7.67
-80.0835 33.3816 7.27
-80.0449 33.3666 7.09
-80.0063 33.3516 6.87
-79.9677 33.3366 6.79
-79.9291 33.3215 6.7
-79.8906 33.3064 5.81
-79.8521 33.2913 5.79
-79.8136 33.2762 6.2
-79.7751 33.2611 6.32
-79.7367 33.2459 6.04
-79.6983 33.2308 5.55
-79.6599 33.2156 4.99
-79.6215 33.2003 4.5
