,DATE,SITENUMBER,LATITUDE,LONGITUDE,GAGE_MAX,YEAR,MONTH
28208,2015-04-30,02146000,34.98486935,-80.97396579999999,8.09,2015,4
28209,2015-04-30,02146110,34.94444444,-80.97972220000003,7.07,2015,4
28210,2015-04-30,0214676115,35.040833299999996,-80.8916667,14.28,2015,4
28211,2015-04-30,02146800,35.0059812,-80.9022968,19.7,2015,4
28212,2015-04-30,02147020,34.83625705,-80.879518,14.82,2015,4
28213,2015-04-30,021473415,34.975,-81.18,10.63,2015,4
28214,2015-04-30,021473426,34.95653054,-81.1061882,10.99,2015,4
28215,2015-04-30,021473428,34.8895867,-81.06924599999998,12.76,2015,4
28216,2015-04-30,02147500,34.5654221,-80.9198025,7.93,2015,4
28217,2015-04-30,02148000,34.24459385,-80.6539697,21.45,2015,4
28218,2015-04-30,02153051,35.13762807,-81.5978723,101.44,2015,4
28219,2015-04-30,02153200,35.12401728,-81.58787199,10.27,2015,4
28220,2015-04-30,02153551,35.0312419,-81.492591,30.5,2015,4
28221,2015-04-30,02153590,35.11846498,-81.43647578,4.87,2015,4
28222,2015-04-30,02153700,35.0629045,-81.71454440000002,8.22,2015,4
28223,2015-04-30,02154500,35.12095166,-81.9859403,6.01,2015,4
28224,2015-04-30,02154790,35.10650510000001,-82.12955490000002,7.52,2015,4
28225,2015-04-30,02155500,35.10984144,-81.9595507,10.95,2015,4
28226,2015-04-30,021556525,35.0476231,-81.8556592,7.39,2015,4
28227,2015-04-30,02156300,34.9481803,-81.86871409999998,11.5,2015,4
28228,2015-04-30,021564493,34.66305556,-81.44722220000001,315.55,2015,4
28229,2015-04-30,02156500,34.5951393,-81.42120890000002,13.71,2015,4
28230,2015-04-30,02157470,35.03888889,-82.21861109999998,8.78,2015,4
28231,2015-04-30,02157510,34.940118700000006,-82.12344209999998,4.53,2015,4
28232,2015-04-30,02158408,34.92095239,-82.13010899999998,9.32,2015,4
28233,2015-04-30,02160105,34.535416299999994,-81.548158,13.37,2015,4
28234,2015-04-30,02160325,34.88345068,-82.30122779999998,5.12,2015,4
28235,2015-04-30,02160326,34.85650727,-82.22622468,8.32,2015,4
28236,2015-04-30,02160381,34.71678818,-82.1737222,4.85,2015,4
28237,2015-04-30,02160390,34.68345815,-82.0398229,10.59,2015,4
28238,2015-04-30,02160700,34.5093039,-81.5981594,23.13,2015,4
28239,2015-04-30,02160991,34.26070285,-81.3303747,230.38,2015,4
28240,2015-04-30,02161000,34.24320335,-81.319541,15.48,2015,4
28241,2015-04-30,02162035,34.048333299999996,-81.0733333,159.02,2015,4
28242,2015-04-30,02162093,34.02737615,-81.0417588,5.44,2015,4
28243,2015-04-30,02162290,35.06345088,-82.65012800000002,4.31,2015,4
28244,2015-04-30,02162350,35.1201172,-82.537623,3.81,2015,4
28245,2015-04-30,021623975,35.08388889,-82.46,5.45,2015,4
28246,2015-04-30,02162500,34.84233977,-82.4806814,4.49,2015,4
28247,2015-04-30,02163500,34.39178518,-82.22345068,8.04,2015,4
28248,2015-04-30,02164000,34.800118299999994,-82.3651213,3.84,2015,4
28249,2015-04-30,02164110,34.65289568,-82.29761859999998,11.28,2015,4
28250,2015-04-30,02165200,34.52011957,-82.15705140000001,2.84,2015,4
28251,2015-04-30,021652801,34.525,-82.1383333,7.57,2015,4
28252,2015-04-30,02166501,34.16763036,-81.9078923,11.38,2015,4
28253,2015-04-30,02167000,34.17457619,-81.864002,8.49,2015,4
28254,2015-04-30,02167450,34.20957949,-81.7631659,8.73,2015,4
28255,2015-04-30,02167582,34.1687501,-81.61038399,6.8,2015,4
28256,2015-04-30,02168504,34.05098220000001,-81.2095418,13.62,2015,4
28257,2015-04-30,02169000,34.01404160000001,-81.08787170000002,7.34,2015,4
28258,2015-04-30,02169500,33.99320985,-81.049815,15.13,2015,4
28259,2015-04-30,02169506,33.9875,-81.0275,5.23,2015,4
28260,2015-04-30,02169568,34.01293324,-80.982035,4.78,2015,4
28261,2015-04-30,02169570,33.98960016,-80.97425729999998,3.84,2015,4
28262,2015-04-30,02169625,33.81071,-80.8670348,17.13,2015,4
28263,2015-04-30,02171001,33.4501652,-80.1636949,34.92,2015,4
28264,2015-04-30,02171645,33.4275,-79.915,23.85,2015,4
28265,2015-04-30,02171700,33.3048893,-79.67812629999997,13.19,2015,4
28266,2015-04-30,02171800,33.20850056,-79.38255799999997,7.85,2015,4
28267,2015-04-30,02171850,33.1840565,-79.4058929,11.99,2015,4
28268,2015-04-30,02172001,33.24461337,-79.991469,9.24,2015,4
28269,2015-04-30,02172002,33.21516925,-79.9745248,8.31,2015,4
28270,2015-04-30,02172035,33.131558399999996,-79.7836887,5.2,2015,4
28271,2015-04-30,02172040,33.06378245,-79.957027,17.63,2015,4
28272,2015-04-30,02172050,33.05767134,-79.93619338,18.52,2015,4
28273,2015-04-30,021720677,32.89045228,-79.9628645,14.41,2015,4
28274,2015-04-30,021720698,32.8590638,-79.8961963,22.27,2015,4
28275,2015-04-30,021720869,32.8346201,-80.02370140000002,12.73,2015,4
28276,2015-04-30,02172300,33.75347736,-81.6017714,4.78,2015,4
28277,2015-04-30,02172558,33.52027778,-81.41027779999997,13.72,2015,4
28278,2015-04-30,02173000,33.39320916,-81.1331559,6.59,2015,4
28279,2015-04-30,02173030,33.3590442,-81.0595425,9.2,2015,4
28280,2015-04-30,02173051,33.33710079,-81.01870799999998,10.51,2015,4
28281,2015-04-30,02173212,33.69,-81.2541667,3.4,2015,4
28282,2015-04-30,02173500,33.48348715,-80.87342578,7.04,2015,4
28283,2015-04-30,02175000,33.02794645,-80.39148759999998,10.33,2015,4
28284,2015-04-30,02175500,32.98904958,-81.0526044,4.3,2015,4
28285,2015-04-30,02176500,32.836277700000004,-81.1317718,6.6,2015,4
28286,2015-04-30,02177000,34.8139814,-83.305993,,2015,4
28287,2015-04-30,02186000,34.801501200000004,-82.74847249999998,6.38,2015,4
28288,2015-04-30,02186702,34.645,-82.8005556,5.77,2015,4
28289,2015-04-30,02187910,34.38316394,-82.577352,8.47,2015,4
28290,2015-04-30,02192500,34.07150595,-82.5006853,5.01,2015,4
28291,2015-04-30,02195520,33.592911799999996,-82.12317459,18.47,2015,4
28292,2015-04-30,02196000,33.72929717,-82.1817873,11.1,2015,4
28293,2015-04-30,02196485,33.54930154,-82.03678359999998,7.33,2015,4
28294,2015-04-30,02196999,33.37319627,-81.9420599,116.06,2015,4
28295,2015-04-30,02197000,33.3737518,-81.94289329,107.91,2015,4
28296,2015-04-30,02197300,33.3848664,-81.61649799999998,,2015,4
28297,2015-04-30,02197500,32.93904727,-81.50260779999998,11.72,2015,4
28298,2015-04-30,02198375,32.70333333,-81.42833329999998,11.64,2015,4
28299,2015-04-30,02198500,32.52823709,-81.26871649,11.03,2015,4
28300,2015-04-30,02198760,32.33936049,-81.12844379,9.7,2015,4
28301,2015-05-31,02110400,33.953505,-78.71973988,8.89,2015,5
28302,2015-05-31,02110500,33.9126719,-78.7150175,9.79,2015,5
28303,2015-05-31,02110550,33.8508333,-78.8972222,6.28,2015,5
28304,2015-05-31,02110701,33.86100349,-79.04114709999998,,2015,5
28305,2015-05-31,02110725,33.6871151,-79.0047569,13.4,2015,5
28306,2015-05-31,02110777,33.8515612,-78.6558483,17.22,2015,5
28307,2015-05-31,02110802,33.64905837,-79.09420639,18.09,2015,5
28308,2015-05-31,021108125,33.50655724,-79.1269867,7.36,2015,5
28309,2015-05-31,02110815,33.44461245,-79.1739341,18.6,2015,5
28310,2015-05-31,02130561,34.60626798,-79.7883963,59.01,2015,5
28311,2015-05-31,02130840,34.6633333,-80.2116667,5.59,2015,5
28312,2015-05-31,02130900,34.51404244,-80.18312440000003,6.84,2015,5
28313,2015-05-31,02130910,34.39737618,-80.14979100000002,5.21,2015,5
28314,2015-05-31,02130980,34.24376518,-79.7447833,4.36,2015,5
28315,2015-05-31,02131000,34.20432518,-79.5483896,15.44,2015,5
28316,2015-05-31,02131010,34.15738145,-79.55339040000001,23.74,2015,5
28317,2015-05-31,02131472,34.51626465,-80.58285140000002,,2015,5
28318,2015-05-31,02131500,34.2501545,-80.2136816,7.15,2015,5
28319,2015-05-31,02132000,34.05154846,-79.7539545,7.12,2015,5
28320,2015-05-31,02135000,34.05710829,-79.2469897,7.32,2015,5
28321,2015-05-31,02136000,33.66127545,-79.83590448,8.53,2015,5
28322,2015-05-31,02136361,33.32850037,-79.3381102,1.9,2015,5
28323,2015-05-31,021457492,35.065,-81.1383333,3.42,2015,5
28324,2015-05-31,021459367,34.9868083,-81.00833889,1.42,2015,5
28325,2015-05-31,02146000,34.98486935,-80.97396579999999,6.57,2015,5
28326,2015-05-31,02146110,34.94444444,-80.97972220000003,2.11,2015,5
28327,2015-05-31,0214676115,35.040833299999996,-80.8916667,7.1,2015,5
28328,2015-05-31,02146800,35.0059812,-80.9022968,9.44,2015,5
28329,2015-05-31,02147020,34.83625705,-80.879518,8.61,2015,5
28330,2015-05-31,021473415,34.975,-81.18,3.0,2015,5
28331,2015-05-31,021473426,34.95653054,-81.1061882,2.8,2015,5
28332,2015-05-31,021473428,34.8895867,-81.06924599999998,2.88,2015,5
28333,2015-05-31,02147500,34.5654221,-80.9198025,3.78,2015,5
28334,2015-05-31,02148000,34.24459385,-80.6539697,9.45,2015,5
28335,2015-05-31,02153051,35.13762807,-81.5978723,100.51,2015,5
28336,2015-05-31,02153200,35.12401728,-81.58787199,3.98,2015,5
28337,2015-05-31,02153551,35.0312419,-81.492591,26.74,2015,5
28338,2015-05-31,02153590,35.11846498,-81.43647578,2.98,2015,5
28339,2015-05-31,02153700,35.0629045,-81.71454440000002,3.27,2015,5
28340,2015-05-31,02154500,35.12095166,-81.9859403,3.67,2015,5
28341,2015-05-31,02154790,35.10650510000001,-82.12955490000002,4.25,2015,5
28342,2015-05-31,02155500,35.10984144,-81.9595507,7.17,2015,5
28343,2015-05-31,021556525,35.0476231,-81.8556592,2.77,2015,5
28344,2015-05-31,02156300,34.9481803,-81.86871409999998,8.39,2015,5
28345,2015-05-31,021564493,34.66305556,-81.44722220000001,307.89,2015,5
28346,2015-05-31,02156500,34.5951393,-81.42120890000002,4.37,2015,5
28347,2015-05-31,02157470,35.03888889,-82.21861109999998,5.8,2015,5
28348,2015-05-31,02157510,34.940118700000006,-82.12344209999998,2.79,2015,5
28349,2015-05-31,02158408,34.92095239,-82.13010899999998,6.93,2015,5
28350,2015-05-31,02160105,34.535416299999994,-81.548158,5.49,2015,5
28351,2015-05-31,02160325,34.88345068,-82.30122779999998,4.26,2015,5
28352,2015-05-31,02160326,34.85650727,-82.22622468,6.84,2015,5
28353,2015-05-31,02160381,34.71678818,-82.1737222,3.37,2015,5
28354,2015-05-31,02160390,34.68345815,-82.0398229,4.58,2015,5
28355,2015-05-31,02160700,34.5093039,-81.5981594,17.55,2015,5
28356,2015-05-31,02160991,34.26070285,-81.3303747,223.53,2015,5
28357,2015-05-31,02161000,34.24320335,-81.319541,6.99,2015,5
28358,2015-05-31,02162035,34.048333299999996,-81.0733333,154.78,2015,5
28359,2015-05-31,02162093,34.02737615,-81.0417588,4.69,2015,5
28360,2015-05-31,02162290,35.06345088,-82.65012800000002,2.45,2015,5
28361,2015-05-31,02162350,35.1201172,-82.537623,2.83,2015,5
28362,2015-05-31,021623975,35.08388889,-82.46,4.06,2015,5
28363,2015-05-31,02162500,34.84233977,-82.4806814,3.3,2015,5
28364,2015-05-31,02163500,34.39178518,-82.22345068,3.74,2015,5
28365,2015-05-31,02164000,34.800118299999994,-82.3651213,2.12,2015,5
28366,2015-05-31,02164110,34.65289568,-82.29761859999998,7.85,2015,5
28367,2015-05-31,02165200,34.52011957,-82.15705140000001,1.24,2015,5
28368,2015-05-31,021652801,34.525,-82.1383333,4.34,2015,5
28369,2015-05-31,02166501,34.16763036,-81.9078923,8.01,2015,5
28370,2015-05-31,02167000,34.17457619,-81.864002,4.3,2015,5
28371,2015-05-31,02167450,34.20957949,-81.7631659,3.43,2015,5
28372,2015-05-31,02167582,34.1687501,-81.61038399,2.13,2015,5
28373,2015-05-31,02168504,34.05098220000001,-81.2095418,11.05,2015,5
28374,2015-05-31,02169000,34.01404160000001,-81.08787170000002,6.35,2015,5
28375,2015-05-31,02169500,33.99320985,-81.049815,6.35,2015,5
28376,2015-05-31,02169506,33.9875,-81.0275,3.94,2015,5
28377,2015-05-31,02169568,34.01293324,-80.982035,5.65,2015,5
28378,2015-05-31,02169570,33.98960016,-80.97425729999998,2.14,2015,5
28379,2015-05-31,02169625,33.81071,-80.8670348,8.56,2015,5
28380,2015-05-31,02171001,33.4501652,-80.1636949,29.75,2015,5
28381,2015-05-31,02171645,33.4275,-79.915,23.69,2015,5
28382,2015-05-31,02171700,33.3048893,-79.67812629999997,13.22,2015,5
28383,2015-05-31,02171800,33.20850056,-79.38255799999997,7.96,2015,5
28384,2015-05-31,02171850,33.1840565,-79.4058929,11.98,2015,5
28385,2015-05-31,02172001,33.24461337,-79.991469,9.28,2015,5
28386,2015-05-31,02172002,33.21516925,-79.9745248,8.36,2015,5
28387,2015-05-31,02172035,33.131558399999996,-79.7836887,5.48,2015,5
28388,2015-05-31,02172040,33.06378245,-79.957027,17.73,2015,5
28389,2015-05-31,02172050,33.05767134,-79.93619338,18.63,2015,5
28390,2015-05-31,021720677,32.89045228,-79.9628645,14.37,2015,5
28391,2015-05-31,021720698,32.8590638,-79.8961963,22.17,2015,5
28392,2015-05-31,021720869,32.8346201,-80.02370140000002,12.65,2015,5
28393,2015-05-31,02172300,33.75347736,-81.6017714,3.37,2015,5
28394,2015-05-31,02172558,33.52027778,-81.41027779999997,12.58,2015,5
28395,2015-05-31,02173000,33.39320916,-81.1331559,5.92,2015,5
28396,2015-05-31,02173030,33.3590442,-81.0595425,8.61,2015,5
28397,2015-05-31,02173051,33.33710079,-81.01870799999998,9.62,2015,5
28398,2015-05-31,02173212,33.69,-81.2541667,2.59,2015,5
28399,2015-05-31,02173500,33.48348715,-80.87342578,5.49,2015,5
28400,2015-05-31,02175000,33.02794645,-80.39148759999998,8.57,2015,5
28401,2015-05-31,02175500,32.98904958,-81.0526044,3.48,2015,5
28402,2015-05-31,02176500,32.836277700000004,-81.1317718,6.6,2015,5
28403,2015-05-31,02177000,34.8139814,-83.305993,,2015,5
28404,2015-05-31,02186000,34.801501200000004,-82.74847249999998,2.52,2015,5
28405,2015-05-31,02186702,34.645,-82.8005556,5.33,2015,5
28406,2015-05-31,02187910,34.38316394,-82.577352,3.93,2015,5
28407,2015-05-31,02192500,34.07150595,-82.5006853,3.48,2015,5
28408,2015-05-31,02195520,33.592911799999996,-82.12317459,16.93,2015,5
28409,2015-05-31,02196000,33.72929717,-82.1817873,4.27,2015,5
28410,2015-05-31,02196485,33.54930154,-82.03678359999998,7.32,2015,5
28411,2015-05-31,02196999,33.37319627,-81.9420599,114.96,2015,5
28412,2015-05-31,02197000,33.3737518,-81.94289329,101.69,2015,5
28413,2015-05-31,02197300,33.3848664,-81.61649799999998,,2015,5
28414,2015-05-31,02197500,32.93904727,-81.50260779999998,10.64,2015,5
28415,2015-05-31,02198375,32.70333333,-81.42833329999998,11.62,2015,5
28416,2015-05-31,02198500,32.52823709,-81.26871649,11.08,2015,5
28417,2015-05-31,02198760,32.33936049,-81.12844379,9.91,2015,5
28418,2015-06-30,02110400,33.953505,-78.71973988,5.84,2015,6
28419,2015-06-30,02110500,33.9126719,-78.7150175,6.68,2015,6
28420,2015-06-30,02110550,33.8508333,-78.8972222,2.88,2015,6
28421,2015-06-30,02110701,33.86100349,-79.04114709999998,,2015,6
28422,2015-06-30,02110725,33.6871151,-79.0047569,12.83,2015,6
28423,2015-06-30,02110777,33.8515612,-78.6558483,16.1,2015,6
28424,2015-06-30,02110802,33.64905837,-79.09420639,17.56,2015,6
28425,2015-06-30,021108125,33.50655724,-79.1269867,7.02,2015,6
28426,2015-06-30,02110815,33.44461245,-79.1739341,18.29,2015,6
28427,2015-06-30,02130561,34.60626798,-79.7883963,57.13,2015,6
28428,2015-06-30,02130840,34.6633333,-80.2116667,6.91,2015,6
28429,2015-06-30,02130900,34.51404244,-80.18312440000003,7.87,2015,6
28430,2015-06-30,02130910,34.39737618,-80.14979100000002,4.52,2015,6
28431,2015-06-30,02130980,34.24376518,-79.7447833,4.58,2015,6
28432,2015-06-30,02131000,34.20432518,-79.5483896,7.49,2015,6
28433,2015-06-30,02131010,34.15738145,-79.55339040000001,15.19,2015,6
28434,2015-06-30,02131472,34.51626465,-80.58285140000002,,2015,6
28435,2015-06-30,02131500,34.2501545,-80.2136816,7.94,2015,6
28436,2015-06-30,02132000,34.05154846,-79.7539545,3.84,2015,6
28437,2015-06-30,02135000,34.05710829,-79.2469897,5.4,2015,6
28438,2015-06-30,02136000,33.66127545,-79.83590448,2.68,2015,6
28439,2015-06-30,02136361,33.32850037,-79.3381102,1.49,2015,6
28440,2015-06-30,021457492,35.065,-81.1383333,3.24,2015,6
28441,2015-06-30,021459367,34.9868083,-81.00833889,7.04,2015,6
28442,2015-06-30,02146000,34.98486935,-80.97396579999999,5.99,2015,6
28443,2015-06-30,02146110,34.94444444,-80.97972220000003,9.93,2015,6
28444,2015-06-30,0214676115,35.040833299999996,-80.8916667,5.07,2015,6
28445,2015-06-30,02146800,35.0059812,-80.9022968,9.92,2015,6
28446,2015-06-30,02147020,34.83625705,-80.879518,6.86,2015,6
28447,2015-06-30,021473415,34.975,-81.18,3.05,2015,6
28448,2015-06-30,021473426,34.95653054,-81.1061882,3.79,2015,6
28449,2015-06-30,021473428,34.8895867,-81.06924599999998,4.7,2015,6
28450,2015-06-30,02147500,34.5654221,-80.9198025,3.93,2015,6
28451,2015-06-30,02148000,34.24459385,-80.6539697,9.88,2015,6
28452,2015-06-30,02153051,35.13762807,-81.5978723,100.57,2015,6
28453,2015-06-30,02153200,35.12401728,-81.58787199,4.35,2015,6
28454,2015-06-30,02153551,35.0312419,-81.492591,26.73,2015,6
28455,2015-06-30,02153590,35.11846498,-81.43647578,3.26,2015,6
28456,2015-06-30,02153700,35.0629045,-81.71454440000002,3.65,2015,6
28457,2015-06-30,02154500,35.12095166,-81.9859403,4.73,2015,6
28458,2015-06-30,02154790,35.10650510000001,-82.12955490000002,4.57,2015,6
28459,2015-06-30,02155500,35.10984144,-81.9595507,7.49,2015,6
28460,2015-06-30,021556525,35.0476231,-81.8556592,2.96,2015,6
28461,2015-06-30,02156300,34.9481803,-81.86871409999998,8.06,2015,6
28462,2015-06-30,021564493,34.66305556,-81.44722220000001,308.05,2015,6
28463,2015-06-30,02156500,34.5951393,-81.42120890000002,4.59,2015,6
28464,2015-06-30,02157470,35.03888889,-82.21861109999998,5.87,2015,6
28465,2015-06-30,02157510,34.940118700000006,-82.12344209999998,2.69,2015,6
28466,2015-06-30,02158408,34.92095239,-82.13010899999998,5.6,2015,6
28467,2015-06-30,02160105,34.535416299999994,-81.548158,5.43,2015,6
28468,2015-06-30,02160325,34.88345068,-82.30122779999998,5.9,2015,6
28469,2015-06-30,02160326,34.85650727,-82.22622468,5.76,2015,6
28470,2015-06-30,02160381,34.71678818,-82.1737222,4.95,2015,6
28471,2015-06-30,02160390,34.68345815,-82.0398229,5.24,2015,6
28472,2015-06-30,02160700,34.5093039,-81.5981594,18.21,2015,6
28473,2015-06-30,02160991,34.26070285,-81.3303747,224.33,2015,6
28474,2015-06-30,02161000,34.24320335,-81.319541,9.51,2015,6
28475,2015-06-30,02162035,34.048333299999996,-81.0733333,155.37,2015,6
28476,2015-06-30,02162093,34.02737615,-81.0417588,9.86,2015,6
28477,2015-06-30,02162290,35.06345088,-82.65012800000002,3.19,2015,6
28478,2015-06-30,02162350,35.1201172,-82.537623,2.64,2015,6
28479,2015-06-30,021623975,35.08388889,-82.46,4.48,2015,6
28480,2015-06-30,02162500,34.84233977,-82.4806814,3.18,2015,6
28481,2015-06-30,02163500,34.39178518,-82.22345068,6.54,2015,6
28482,2015-06-30,02164000,34.800118299999994,-82.3651213,2.34,2015,6
28483,2015-06-30,02164110,34.65289568,-82.29761859999998,8.39,2015,6
28484,2015-06-30,02165200,34.52011957,-82.15705140000001,1.32,2015,6
28485,2015-06-30,021652801,34.525,-82.1383333,5.12,2015,6
28486,2015-06-30,02166501,34.16763036,-81.9078923,13.45,2015,6
28487,2015-06-30,02167000,34.17457619,-81.864002,11.49,2015,6
28488,2015-06-30,02167450,34.20957949,-81.7631659,4.97,2015,6
28489,2015-06-30,02167582,34.1687501,-81.61038399,7.38,2015,6
28490,2015-06-30,02168504,34.05098220000001,-81.2095418,5.14,2015,6
28491,2015-06-30,02169000,34.01404160000001,-81.08787170000002,4.7,2015,6
28492,2015-06-30,02169500,33.99320985,-81.049815,6.1,2015,6
28493,2015-06-30,02169506,33.9875,-81.0275,11.28,2015,6
28494,2015-06-30,02169568,34.01293324,-80.982035,6.89,2015,6
28495,2015-06-30,02169570,33.98960016,-80.97425729999998,5.93,2015,6
28496,2015-06-30,02169625,33.81071,-80.8670348,8.72,2015,6
28497,2015-06-30,02171001,33.4501652,-80.1636949,28.27,2015,6
28498,2015-06-30,02171645,33.4275,-79.915,15.43,2015,6
28499,2015-06-30,02171700,33.3048893,-79.67812629999997,3.98,2015,6
28500,2015-06-30,02171800,33.20850056,-79.38255799999997,7.26,2015,6
28501,2015-06-30,02171850,33.1840565,-79.4058929,11.64,2015,6
28502,2015-06-30,02172001,33.24461337,-79.991469,9.19,2015,6
28503,2015-06-30,02172002,33.21516925,-79.9745248,8.28,2015,6
28504,2015-06-30,02172035,33.131558399999996,-79.7836887,6.97,2015,6
28505,2015-06-30,02172040,33.06378245,-79.957027,17.59,2015,6
28506,2015-06-30,02172050,33.05767134,-79.93619338,18.5,2015,6
28507,2015-06-30,021720677,32.89045228,-79.9628645,14.08,2015,6
28508,2015-06-30,021720698,32.8590638,-79.8961963,21.89,2015,6
28509,2015-06-30,021720869,32.8346201,-80.02370140000002,12.33,2015,6
28510,2015-06-30,02172300,33.75347736,-81.6017714,5.84,2015,6
28511,2015-06-30,02172558,33.52027778,-81.41027779999997,13.72,2015,6
28512,2015-06-30,02173000,33.39320916,-81.1331559,5.83,2015,6
28513,2015-06-30,02173030,33.3590442,-81.0595425,8.39,2015,6
28514,2015-06-30,02173051,33.33710079,-81.01870799999998,9.09,2015,6
28515,2015-06-30,02173212,33.69,-81.2541667,2.77,2015,6
28516,2015-06-30,02173500,33.48348715,-80.87342578,5.58,2015,6
28517,2015-06-30,02175000,33.02794645,-80.39148759999998,3.73,2015,6
28518,2015-06-30,02175500,32.98904958,-81.0526044,2.85,2015,6
28519,2015-06-30,02176500,32.836277700000004,-81.1317718,5.99,2015,6
28520,2015-06-30,02177000,34.8139814,-83.305993,,2015,6
28521,2015-06-30,02186000,34.801501200000004,-82.74847249999998,2.34,2015,6
28522,2015-06-30,02186702,34.645,-82.8005556,4.52,2015,6
28523,2015-06-30,02187910,34.38316394,-82.577352,7.51,2015,6
28524,2015-06-30,02192500,34.07150595,-82.5006853,13.2,2015,6
28525,2015-06-30,02195520,33.592911799999996,-82.12317459,17.92,2015,6
28526,2015-06-30,02196000,33.72929717,-82.1817873,20.41,2015,6
28527,2015-06-30,02196485,33.54930154,-82.03678359999998,7.75,2015,6
28528,2015-06-30,02196999,33.37319627,-81.9420599,115.6,2015,6
28529,2015-06-30,02197000,33.3737518,-81.94289329,109.61,2015,6
28530,2015-06-30,02197300,33.3848664,-81.61649799999998,,2015,6
28531,2015-06-30,02197500,32.93904727,-81.50260779999998,10.86,2015,6
28532,2015-06-30,02198375,32.70333333,-81.42833329999998,9.35,2015,6
28533,2015-06-30,02198500,32.52823709,-81.26871649,8.37,2015,6
28534,2015-06-30,02198760,32.33936049,-81.12844379,7.81,2015,6
28535,2015-07-31,02110400,33.953505,-78.71973988,8.51,2015,7
28536,2015-07-31,02110500,33.9126719,-78.7150175,6.72,2015,7
28537,2015-07-31,02110550,33.8508333,-78.8972222,2.35,2015,7
28538,2015-07-31,02110701,33.86100349,-79.04114709999998,11.23,2015,7
28539,2015-07-31,02110725,33.6871151,-79.0047569,12.82,2015,7
28540,2015-07-31,02110777,33.8515612,-78.6558483,16.43,2015,7
28541,2015-07-31,02110802,33.64905837,-79.09420639,17.55,2015,7
28542,2015-07-31,021108125,33.50655724,-79.1269867,7.2,2015,7
28543,2015-07-31,02110815,33.44461245,-79.1739341,18.53,2015,7
28544,2015-07-31,02130561,34.60626798,-79.7883963,56.13,2015,7
28545,2015-07-31,02130840,34.6633333,-80.2116667,4.3,2015,7
28546,2015-07-31,02130900,34.51404244,-80.18312440000003,5.47,2015,7
28547,2015-07-31,02130910,34.39737618,-80.14979100000002,3.3,2015,7
28548,2015-07-31,02130980,34.24376518,-79.7447833,3.28,2015,7
28549,2015-07-31,02131000,34.20432518,-79.5483896,4.94,2015,7
28550,2015-07-31,02131010,34.15738145,-79.55339040000001,12.46,2015,7
28551,2015-07-31,021313485,34.582222200000004,-80.4569444,4.13,2015,7
28552,2015-07-31,02131452,34.5858333,-80.5805556,4.39,2015,7
28553,2015-07-31,02131455,34.5512656,-80.54646109999999,5.21,2015,7
28554,2015-07-31,02131472,34.51626465,-80.58285140000002,,2015,7
28555,2015-07-31,02131500,34.2501545,-80.2136816,5.04,2015,7
28556,2015-07-31,02132000,34.05154846,-79.7539545,1.82,2015,7
28557,2015-07-31,02135000,34.05710829,-79.2469897,5.33,2015,7
28558,2015-07-31,02136000,33.66127545,-79.83590448,1.91,2015,7
28559,2015-07-31,02136361,33.32850037,-79.3381102,1.29,2015,7
28560,2015-07-31,021457492,35.065,-81.1383333,4.17,2015,7
28561,2015-07-31,021459367,34.9868083,-81.00833889,4.31,2015,7
28562,2015-07-31,02146000,34.98486935,-80.97396579999999,4.74,2015,7
28563,2015-07-31,02146110,34.94444444,-80.97972220000003,4.34,2015,7
28564,2015-07-31,0214676115,35.040833299999996,-80.8916667,4.99,2015,7
28565,2015-07-31,02146800,35.0059812,-80.9022968,9.75,2015,7
28566,2015-07-31,02147020,34.83625705,-80.879518,6.57,2015,7
28567,2015-07-31,021473415,34.975,-81.18,2.99,2015,7
28568,2015-07-31,021473426,34.95653054,-81.1061882,3.67,2015,7
28569,2015-07-31,021473428,34.8895867,-81.06924599999998,3.67,2015,7
28570,2015-07-31,02147500,34.5654221,-80.9198025,3.23,2015,7
28571,2015-07-31,02148000,34.24459385,-80.6539697,9.7,2015,7
28572,2015-07-31,02153051,35.13762807,-81.5978723,100.31,2015,7
28573,2015-07-31,02153200,35.12401728,-81.58787199,3.11,2015,7
28574,2015-07-31,02153551,35.0312419,-81.492591,26.1,2015,7
28575,2015-07-31,02153590,35.11846498,-81.43647578,2.8,2015,7
28576,2015-07-31,02153700,35.0629045,-81.71454440000002,3.11,2015,7
28577,2015-07-31,02154500,35.12095166,-81.9859403,3.45,2015,7
28578,2015-07-31,02154790,35.10650510000001,-82.12955490000002,4.06,2015,7
28579,2015-07-31,02155500,35.10984144,-81.9595507,6.29,2015,7
28580,2015-07-31,021556525,35.0476231,-81.8556592,1.86,2015,7
28581,2015-07-31,02156300,34.9481803,-81.86871409999998,6.89,2015,7
28582,2015-07-31,021564493,34.66305556,-81.44722220000001,306.13,2015,7
28583,2015-07-31,02156500,34.5951393,-81.42120890000002,2.72,2015,7
28584,2015-07-31,02157470,35.03888889,-82.21861109999998,5.5,2015,7
28585,2015-07-31,02157510,34.940118700000006,-82.12344209999998,2.23,2015,7
28586,2015-07-31,02158408,34.92095239,-82.13010899999998,4.14,2015,7
28587,2015-07-31,02160105,34.535416299999994,-81.548158,4.19,2015,7
28588,2015-07-31,02160325,34.88345068,-82.30122779999998,5.94,2015,7
28589,2015-07-31,02160326,34.85650727,-82.22622468,5.56,2015,7
